,StudentID,Year,Pref 1,Pref 2,Pref 3,Pref 4,Pref 5,Pref 6,Pref 7,Pref 8,Pref 9,Pref 10,Pref 11,Pref 12,Pref 13,Pref 14,Pref 15
217,200113,10,0CARE,0ENG,0MTH,0PD,0SCI,0FODA,0HPE,0PGH,1PLP,0HPE,0HUM,0JEW,0MDTW,,
218,200117,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0HPE,0HUM,0PGH,0ARTB,0JEW,1PLP,,,
219,200119,10,0CARE,0ENG,0MTH,0PD,0SCI,0FDINV,0HPE,0MDTW,1PLP,0DANB,0FODA,0HPE,0HUM,,
220,200120,10,0CARE,0ENG,0MTH,0PD,0SCI,0HUM,0MDNM,0MUSA,0PGH,0FODA,0HPE,0MDTW,1PLP,,
221,200121,10,0CARE,0PD,SU2ARTS,SU2ENG,SU2FD,SU2HUM,SU2MTH,SU2SCI,SWDPE,SU2DTE,,,,,
222,200123,10,0CARE,0ENG,0MTH,0PD,0SCI,0FODA,0HPE,0HUM,0MDNM,0ARTB,0FDINV,0HPE,1PLP,,
223,200125,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0HPE,0HUM,0MUSA,0ARTB,0CR8WTG,0DRAB,1PLP,,
224,200126,10,0CARE,0ENG,0MTH,0PD,0SCI,0CIV,0FDINV,0FODA,0HUM,0HPE,0MDTW,0MTHA,1PLP,,
225,200127,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0HPE,0MDFL,1PLP,0DTE,0FODA,0HPE,0HUM,,
226,200128,10,0CARE,0EALA,0MTH,0PD,0SCI,0HPE,0HUM,0MDAN,0MDNM,0FODA,0MDTW,0PGH,1PLP,,
227,200129,10,0CARE,0EALA,0MTH,0PD,0SCI,0CIV,0FODA,0HUM,0MDTW,0HPE,0JEW,0MTHA,1PLP,,
228,200132,10,0CARE,0ENG,0MTH,0PD,0SCI,0HPE,0MDNM,0MDTW,1PLP,0FODA,0HPE,0HUM,0MUSB,,
229,200133,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0HPE,0HUM,0MUSA,0CR8WTG,0JEW,0PGH,1PLP,,
230,200135,10,0CARE,0ENG,0MTH,0PD,0SCI,0HPE,0MDAN,0MDFL,1PLP,03DM,0FODA,0HPE,0HUM,,
231,200136,10,0CARE,0ENG,0MTH,0PD,0SCI,0ABEX,0ARTA,0HUM,0MDTW,1PLP,,,,,
232,200139,10,0CARE,0ENG,0MTH,0PD,0SCI,0ABEX,0MUSA,1PLP,0HPE,0HUM,,,,,
233,200141,10,0CARE,0ENG,0MTH,0PD,0SCI,0ENTEC,0HPE,0MDNM,1PLP,0HPE,0HUM,0JEW,0MDTW,,
234,200142,10,0CARE,0ENG,0MTH,0PD,0SCI,0HPE,0MDTW,1PLP,0HUM,0MDNM,0PGH,,,,
235,200143,10,0CARE,0ENG,0MTH,0PD,0SCI,0DANA,0FODA,0HUM,0MUSA,0ARTB,0HPE,0MUSB,1PLP,,
236,200144,10,0CARE,0ENG,0MTH,0PD,0SCI,0DTPRO,0ENTEC,0HPE,0HUM,03DM,0DTE,0MTHA,1PLP,,
237,200145,10,0CARE,0ENG,0MTH,0PD,0SCI,0CIV,0DANA,0HPE,0HUM,0FODA,0HPE,0MUSB,1PLP,,
238,200146,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0FODA,0HPE,0HUM,0HPE,0JEW,1PLP,,,
239,200147,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0FODA,0HPE,0HUM,0HPE,0JEW,1PLP,,,
240,200148,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0DTPRO,0HUM,0MDAN,03DM,0DTE,0HPE,1PLP,,
241,200149,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0CIV,0HUM,0MUSA,0FDINV,0HPE,0MUSB,1PLP,,
242,200150,10,0CARE,0ENG,0MTH,0PD,0SCI,0HPE,0MDAN,0MDFL,1PLP,03DM,0HUM,0MDTW,0PGH,,
243,200154,10,0CARE,0ENG,0MTH,0PD,0SCI,0HPE,0MDNM,0MUSA,1PLP,0HPE,0HUM,0MDTW,0MUSB,,
244,200155,10,0CARE,0PD,1EPM2,SU2ARTS,SU2FD,SU2HUM,SU2MTH,SU2SCI,SWDPE,SU2DTE,,,,,
245,200156,10,0CARE,0ENG,0MTH,0PD,0SCI,0HPE,0MDTW,0MUSA,1PLP,0FODA,0HPE,0HUM,0MDNM,,
246,200158,10,0CARE,0ENG,0MTH,0PD,0SCI,0FDINV,0HPE,0HUM,0PGH,0CIV,0HPE,0MTHA,1PLP,,
247,200160,10,0CARE,0PD,1EPM1,1HWM1,1MPM1,SC3ARTS,SC3HUM,SC3SCI,SWDPE,,,,,,
248,200161,10,0CARE,0ENG,0MTH,0PD,0SCI,0MDAN,0MDNM,0MDTW,1PLP,03DM,0FODA,0HPE,0HUM,,
249,200163,10,0CARE,0ENG,0MTH,0PD,0SCI,0DANA,0HPE,0HUM,0MUSA,0CIV,0DANB,0FODA,1PLP,,
250,200164,10,0CARE,0ENG,0MTH,0PD,0SCI,0CIV,0FDINV,0HPE,0HUM,0FODA,0HPE,0MTHA,1PLP,,
251,200165,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0MDTW,0MUSA,1PLP,03DM,0FODA,0HPE,0HUM,,
252,200166,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0CIV,0HPE,0HUM,0ARTB,0CR8WTG,0PGH,1PLP,,
253,200168,10,0CARE,0ENG,0MTH,0PD,0SCI,0DTPRO,0HPE,1PLP,0CIV,0HPE,0HUM,,,,
254,200169,10,0CARE,0PD,1EPM2,1HWM1,1MPM2,SC3ARTS,SC3HUM,SC3SCI,SWDPE,,,,,,
255,200172,10,0CARE,0ENG,0MTH,0PD,0SCI,0ENTEC,0HUM,0MDTW,0MUSA,0HPE,0MDNM,0MUSB,1PLP,,
256,200173,10,0CARE,0ENG,0MTH,0PD,0SCI,0MDAN,0MDNM,0MDTW,1PLP,03DM,0CR8WTG,0HPE,0HUM,,
257,200174,10,0CARE,0ENG,0MTH,0PD,0SCI,0HPE,0HUM,0MUSA,0PGH,0HPE,0MTHA,0MUSB,1PLP,,
258,200175,10,0CARE,0PD,1EPM2,SU2ARTS,SU2FD,SU2HUM,SU2MTH,SU2SCI,SWDPE,SU2DTE,,,,,
259,200176,10,0CARE,0ENG,0MTH,0PD,0SCI,0ABEX,0ARTA,0HPE,1PLP,0FODA,0HPE,0HUM,,,
260,200177,10,0CARE,0ENG,0MTH,0PD,0SCI,0DRAA,0HUM,0MDAN,0MDFL,0CR8WTG,0DRAB,0HPE,1PLP,,
261,200181,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0DTPRO,0MDAN,1PLP,0ARTB,0CR8WTG,0HPE,0HUM,,
262,200182,10,0CARE,0ENG,0MTH,0PD,0SCI,0HPE,0HUM,0MDNM,0MDTW,0HPE,0JEW,0PGH,1PLP,,
263,200183,10,0CARE,0ENG,0MTH,0PD,0SCI,0CIV,0ENTEC,0HPE,1PLP,0FODA,0HUM,0MDNM,0MDTW,,
264,200184,10,0CARE,0ENG,0MTH,0PD,0SCI,0CIV,0HPE,0MDNM,1PLP,0FDINV,0FODA,0HPE,0HUM,,
265,200185,10,0CARE,0ENG,0MTH,0PD,0SCI,0DANA,0MDTW,0MUSA,1PLP,0CR8WTG,0FDINV,0HPE,0HUM,,
266,200186,10,0CARE,0ENG,0MTH,0PD,0SCI,0DANA,0HPE,0HUM,0MDTW,0DANB,0DRAB,0JEW,1PLP,,
267,200187,10,0CARE,0ENG,0MTH,0PD,0SCI,0DANA,0HPE,0PGH,1PLP,0CIV,0DANB,0HUM,0MTHA,,
268,200188,10,0CARE,0ENG,0MTH,0PD,0SCI,0HPE,0MDAN,0MUSA,1PLP,03DM,0DTE,0FODA,0HUM,,
269,200189,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0CIV,0ENTEC,0HUM,0DTE,0HPE,0MDNM,1PLP,,
270,200190,10,0CARE,0ENG,0MTH,0PD,0SCI,0FDINV,0HPE,0HUM,0MDTW,0DANB,0FODA,0HPE,1PLP,,
271,200194,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0HPE,0HUM,0PGH,0FODA,0HPE,0MDTW,1PLP,,
272,200198,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0ENTEC,0MDTW,1PLP,03DM,0DTE,0HPE,0HUM,,
273,200199,10,0CARE,0EALA,0MTH,0PD,0SCI,0ARTA,0HPE,0HUM,0MUSA,0DRAB,0FODA,0HPE,1PLP,,
274,200200,10,0CARE,0ENG,0MTH,0PD,0SCI,0FODA,0HPE,0MDNM,1PLP,0FDINV,0HPE,0HUM,0MDTW,,
275,200201,10,0CARE,0ENG,0MTH,0PD,0SCI,0DANA,0DRAA,0HPE,0HUM,0DANB,0DRAB,0FODA,1PLP,,
276,200202,10,0CARE,0EALA,0MTH,0PD,0SCI,0CIV,0HPE,0HUM,0MDTW,0ARTB,0FODA,0PGH,1PLP,,
277,200203,10,0CARE,0PD,1EPM2,1HWM1,1MPM2,SC3ARTS,SC3HUM,SC3SCI,SWDPE,,,,,,
278,200204,10,0CARE,0ENG,0MTH,0PD,0SCI,0CIV,0HPE,0MDTW,1PLP,0ARTB,0FODA,0HUM,0PGH,,
279,200205,10,0CARE,0ENG,0MTH,0PD,0SCI,0HUM,0MDNM,0MDTW,0HPE,0PGH,1PLP,,,,
280,200206,10,0CARE,0ENG,0MTH,0PD,0SCI,0MDAN,0MDFL,0MDNM,1PLP,0FODA,0HPE,0HUM,0MDTW,,
281,200209,10,0CARE,0PD,1EPM2,1LAM1,1MPM2,1SOM1,1DTM,SC4SCI,SWDPE,1HWM1,,,,,
282,200261,10,0CARE,0EALA,0MTH,0PD,0SCI,0CIV,0FDINV,0FODA,0HUM,0HPE,0JEW,0PGH,1PLP,,
283,200265,11,1CARE,1PD,1ETELT,1MEM,1MRSM,1PHD,1STU,1HEW,1OUT,,,,,,
284,200269,11,1CARE,1PD,V3ECHEDU,1ETE,1FOH,1MEM,1CSD,,,,,,,,
285,200274,11,1CARE,1PD,XTPST,1EAL,1MGM,1PHD,1PPP,1PYI,1STU,1OUT,1PSC,2RPJ,,,
286,200282,11,1CARE,1PD,,,,,,,,,,,,,
287,200283,11,1CARE,1PD,1BGY,1CEM,1EAL,1MAM,1PHD,1PYI,1CSD,2RPJ,,,,,
288,200289,10,0CARE,0ENG,0MTH,0PD,0SCI,0DANA,0DRAA,0HPE,1PLP,0DANB,0DRAB,0HPE,0HUM,,
289,200290,11,1CARE,1PD,V2AUTO,1ETELT,1MEM,1MRSM,,,,,,,,,
290,200297,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0HUM,0MDAN,0MDNM,0CIV,0HPE,0MDTW,1PLP,,
291,200298,10,0CARE,0PD,1EPM2,1HWM1,1MPM2,SC3ARTS,SC3HUM,SC3SCI,SWDPE,,,,,,
292,200301,10,0CARE,0ENG,0MTH,0PD,0SCI,0ARTA,0HPE,0HUM,0MUSA,0DANB,0FODA,0HPE,1PLP,,
293,200303,10,0CARE,0EALA,0MTH,0PD,0SCI,0CIV,0ENTEC,0HPE,0HUM,0FDINV,0FODA,0HPE,1PLP,,
294,200306,10,0CARE,0ENG,0MTH,0PD,0SCI,0ABEX,0FDINV,1PLP,0CIV,0HUM,,,,,
295,210001,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MUS,9PHE,9MDNM,9MDNW,,,,
296,210002,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9MDNW,9PHE,9MDNM,,,,,
297,210004,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9ART,9PHE,9FOD,,,,,
298,210006,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9FOD,9PGHD,,,,
299,210007,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9DTE,9PHE,9ART,9FOD,,,,
300,210010,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9FOD,9PHE,9CR8FD,9MUS,,,,
301,210011,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9MDNW,9PHE,9DAN,9MDNM,,,,
302,210012,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9ART,9PHE,9MUS,,,,,
303,210013,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MUS,9PHE,9ART,9MDAN,,,,
304,210014,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9FOD,9PHE,9DGPRO,9MDNW,,,,
305,210015,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9FOD,9PHE,9DRA,9MDNW,,,,
306,210018,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9MDNW,9PHE,9ART,9FOD,,,,
307,210019,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9MDNW,9PHE,9ART,,,,,
308,210020,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9ENGTEC,9PHE,9ART,,,,,
309,210021,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9CR8FD,9PHE,9FOD,,,,,
310,210023,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9MUS,9PHE,9ART,9FOD,,,,
311,210026,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9FOD,9PHE,9ART,9DAN,,,,
312,210027,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MUS,9PHE,9DGPRO,9PGHD,,,,
313,210029,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9MDFL,9PHE,9ART,9DGPRO,,,,
314,210030,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9FOD,9PHE,9MDNW,9MUS,,,,
315,210031,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9DRA,9FOD,,,,
316,210032,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9PGHD,9PHE,9DGPRO,9MDAN,,,,
317,210033,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9FOD,9PHE,9DAN,9MDNM,,,,
318,210034,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9MDFL,9PHE,9ART,9FOD,,,,
319,210035,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9ART,9PHE,9MDNM,,,,,
320,210038,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9MDNM,9PHE,9FOD,9MDNW,,,,
321,210040,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9PGHD,9PHE,9CR8FD,9MDNM,,,,
322,210041,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MDNW,9PHE,9FOD,9MDNM,,,,
323,210042,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9FOD,9PHE,9MDNW,9MUS,,,,
324,210043,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9DTE,9PHE,9ART,9DRA,,,,
325,210044,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9MUS,9PHE,9ART,9FOD,,,,
326,210045,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9MUS,9PHE,9FOD,9MDNM,,,,
327,210046,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDNW,9PHE,9ART,9FOD,,,,
328,210048,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9MDNM,9PHE,9DRA,9PGHD,,,,
329,210049,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9DAN,9PHE,9FOD,,,,,
330,210053,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9DAN,9PHE,9PGHD,,,,,
331,210054,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9ENGTEC,9PHE,9CR8FD,9FOD,,,,
332,210056,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9FOD,9PHE,9MUS,9PGHD,,,,
333,210057,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9MDFL,9PHE,9MDAN,,,,,
334,210058,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9PGHD,9PHE,9DAN,9MDAN,,,,
335,210059,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MUS,9PHE,9ART,9MDNW,,,,
336,210060,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MUS,9PHE,9CR8FD,9MDNW,,,,
337,210061,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DRA,9PHE,9MDAN,9MDNW,,,,
338,210062,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MUS,9PHE,9FOD,9MDNW,,,,
339,210064,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9DRA,9PHE,9FOD,,,,,
340,210065,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9PGHD,9PHE,9ART,9DRA,,,,
341,210068,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9FOD,9PHE,9MDNM,9MDNW,,,,
342,210069,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDNM,9PHE,9DRA,9MDNW,,,,
343,210070,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNM,9PHE,9CR8FD,,,,,,
344,210071,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9PHE,,,,,,,
345,210072,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDNW,9PHE,9FOD,9MDNM,,,,
346,210073,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9DRA,9MDAN,,,,
347,210074,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9PGHD,9PHE,9FOD,9MDNW,,,,
348,210076,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9PGHD,9PHE,9FOD,,,,,
349,210077,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9FOD,9MDNW,,,,
350,210078,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9FOD,9PHE,9MDNM,9PGHD,,,,
351,210079,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MDFL,9PHE,9FOD,9PGHD,,,,
352,210081,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9FOD,9PHE,9DGPRO,,,,,
353,210082,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9DRA,9MUS,,,,
354,210084,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9DTE,9PHE,9MUS,,,,,
355,210085,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9FOD,9PHE,9MDNW,,,,,
356,210087,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9PHE,9FOD,,,,,,
357,210088,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9PGHD,9PHE,9DGPRO,9MDAN,,,,
358,210089,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9DAN,9PHE,9DGPRO,,,,,
359,210090,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9MDNW,9PHE,9DGPRO,,,,,
360,210091,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9MDNW,9PHE,9CR8FD,9FOD,,,,
361,210093,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MDNW,9PHE,9ART,9MDNM,,,,
362,210094,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9MDNW,9PHE,9FOD,9MDNM,,,,
363,210096,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MDNM,9PHE,9ART,9MDNW,,,,
364,210097,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9MDNW,9PHE,9ART,,,,,
365,210098,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9DTE,9PHE,9ART,9DGPRO,,,,
366,210099,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9PGHD,9PHE,9DAN,9MUS,,,,
367,210100,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DRA,9PHE,9CR8FD,9MUS,,,,
368,210101,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9ENGTEC,9PHE,9ART,,,,,
369,210102,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9MDNW,9PHE,9ART,9FOD,,,,
370,210103,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9DRA,9PHE,9ART,9FOD,,,,
371,210104,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9FOD,9PHE,9MUS,,,,,
372,210105,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9ART,9PHE,9FOD,,,,,
373,210106,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9PHE,9FOD,9MDNM,,,,,
374,210107,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9DAN,9PHE,9MUS,,,,,
375,210109,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9MDNW,9PHE,9MDNM,9PGHD,,,,
376,210110,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9CR8FD,9FOD,,,,
377,210111,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9CR8FD,9DRA,,,,
378,210112,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9ENGTEC,9PHE,9FOD,,,,,
379,210114,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDFL,9PHE,9MDNW,9PGHD,,,,
380,210115,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9ART,9PHE,9MDAN,,,,,
381,210116,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,9PGHD,,,,,
382,210117,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9MDNW,9PHE,9ART,9FOD,,,,
383,210118,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9FOD,9PHE,9ART,9MUS,,,,
384,210119,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DRA,9PHE,9FOD,9MDNM,,,,
385,210120,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9ART,9PHE,9MUS,,,,,
386,210122,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9MDNW,9PHE,9CR8FD,,,,,
387,210124,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9DRA,9PHE,9ART,9MUS,,,,
388,210125,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9MDNW,9PHE,9MDNM,,,,,
389,210126,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9DAN,9PHE,9FOD,,,,,
390,210130,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9ART,9PHE,9FOD,,,,,
391,210132,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9DAN,9PHE,9MUS,,,,,
392,210133,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9DRA,9PHE,9ART,9MUS,,,,
393,210136,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9DAN,9PHE,9DGPRO,,,,,
394,210137,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9DAN,9PHE,9ART,,,,,
395,210138,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9MDFL,9PHE,9DAN,9MDNW,,,,
396,210141,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9FOD,9PHE,9ART,9MDNW,,,,
397,210142,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9MUS,9PHE,9MDNM,9MDNW,,,,
398,210144,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9MDFL,9PHE,9MDAN,,,,,
399,210145,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9FOD,9PHE,9DAN,9MDNW,,,,
400,210146,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ENGTEC,9FOD,9PHE,9MDNM,9MDNW,,,,
401,210150,09,9CARE,9ENG,9HUM,9LITP,9MTH,9PD,9SCI,9ART,9PHE,9FOD,,,,,
402,210151,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,9ART,,,,,,
403,210152,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9PGHD,9PHE,9FOD,9MDNW,,,,
404,210155,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9MUS,9PHE,9ART,9MDAN,,,,
405,210156,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDFL,9PHE,9ART,,,,,,
406,210157,09,9CARE,9PD,SC2DT,SC2ENG,SC2HUM,SC2MTH,SC2MUS,SC2SCI,SWDPE,SC2ART,SC2FD,,,,
407,210158,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9CR8FD,9DRA,,,,
408,210159,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DRA,9MDNW,9PHE,9ART,9FOD,,,,
409,210160,09,9CARE,9EALA,9ESLB,9HUM,9MTH,9PD,9SCI,9FOD,9PHE,9CR8FD,,,,,
410,210161,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9PHE,9CR8FD,,,,,,
411,210163,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9MDNW,9PHE,9FOD,,,,,
412,210164,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9FOD,9PHE,9MDNW,9PGHD,,,,
413,210165,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9MDNW,9PHE,9MDAN,9MDNM,,,,
414,210166,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9MUS,9PHE,9ART,9FOD,,,,
415,210167,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DTE,9MDNW,9PHE,9FOD,9MDAN,,,,
416,210168,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9DAN,9FOD,9PHE,9DRA,9MDNW,,,,
417,210169,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9ART,9DAN,9PHE,9DRA,9FOD,,,,
418,210170,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNM,9MUS,9PHE,9DRA,9MDNW,,,,
419,210171,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9MDNW,9PGHD,9PHE,9ART,9CR8FD,,,,
420,210172,09,9CARE,9ENG,9HUM,9MTH,9PD,9SCI,9CR8FD,9PGHD,9PHE,9DAN,9MDNW,,,,
421,210173,09,9CARE,9ENG,9HUM,9ITA,9MTH,9PD,9SCI,9ART,9PHE,9MDNM,,,,,
